type,cpu,time,iterations
0,6,0.947922,2360
0,6,1.62126,7783
0,8,0.252053,0
0,8,0.50747,1119
0,8,0.450318,326
0,8,18.8057,49473
0,8,7.95343,22870
0,12,0.054857,72
0,12,5.52673,16370
0,12,1.4454,4374
0,12,0.762018,1313
0,12,0.491273,1461
0,16,4.98776,12373
0,16,2.62689,6640
0,16,7.51167,17577
0,16,6.10745,15151
0,16,3.11524,7630
0,24,0.697664,593
0,24,10.3143,17877
0,24,7.72911,13015
0,24,2.53098,4343
0,24,7.34909,12426
0,32,1.57758,2025
0,32,7.59378,9931
0,32,0.350091,155
0,32,3.20528,4139
0,32,0.352455,489
0,128,314.693,109220
0,128,25.4638,8250
0,128,7.50407,2362
0,128,3.73949,1153
0,128,2.41235,871
0,64,11.9162,8124
0,64,13.6146,9210
0,64,0.807725,228
0,64,1.35847,958
0,64,12.2202,8280
0,0,1.76504,22047
0,0,30.118,360959
0,0,2.91194,36781
0,0,0.234874,2931
0,0,0.256918,3000
0,1,57.198,429389
0,1,92.1893,716837
0,1,1.45151,12139
0,1,3.69212,33057
0,1,0.139052,1000
0,2,0.0336202,170
0,2,3.99507,30924
0,2,27.1219,201998
0,2,6.71518,47470
0,2,0.141665,348
0,4,4.54379,31959
0,4,22.3485,139652
0,4,0.532099,3163
0,4,3.05807,19892
0,4,9.79869,62374
0,6,8.8951,38320
0,6,0.314402,1415
0,6,3.14416,14967
0,6,0.0197808,0
0,6,5.64826,20572
0,8,2.61758,7648
0,8,4.55714,11925
0,8,0.442947,1463
0,8,2.82586,7851
0,8,38.4947,100498
0,12,2.96214,8785
0,12,2.46913,6727
0,12,11.7772,32304
0,12,0.358539,1144
0,12,5.11964,14771
0,16,27.7525,68893
0,16,0.0883306,0
0,16,18.7575,45838
0,16,1.29739,2985
0,16,15.0272,36502
0,24,6.54002,11249
0,24,3.94875,6670
0,24,0.547549,172
0,24,4.47218,7742
0,24,9.63465,16252
0,32,0.506947,692
0,32,0.842848,763
0,32,2.21687,2811
0,32,3.96762,5217
0,32,24.5556,32159
0,128,2.56504,856
0,128,9.49888,3231
0,128,1.96534,678
0,128,1.01269,282
0,128,6.09019,2078
0,128,1.53188,559
0,128,14.7746,4655
0,128,1.64321,337
0,64,2.01543,1347
0,64,1.37579,976
0,64,2.91817,1989
0,64,4.02965,2777
0,64,7.42182,5043
0,0,0.0670737,507
0,0,8.61002,101405
0,0,0.220668,2000
0,0,55.8295,683479
0,0,40.3381,480947
0,1,97.5613,752251
0,1,0.974025,8716
0,1,20.0711,161180
0,1,0.650291,5160
0,1,0.103435,164
0,2,12.4304,89919
0,2,0.706457,5841
0,2,1.21306,10159
0,2,1.21719,9134
0,2,0.744415,5912
0,4,0.0659732,0
0,4,0.0322822,0
0,4,1.83277,12600
0,4,0.0984235,0
0,4,0.139771,1000
0,6,23.4882,92881
0,6,18.0295,59462
0,6,1.28486,3648
0,6,0.0142828,0
0,6,8.83603,29703
0,8,0.771488,1879
0,8,25.9632,70339
0,8,0.290719,1247
0,8,2.87275,7759
0,8,14.5937,43300
0,12,0.959557,2735
0,12,0.672822,1908
0,12,0.554002,1621
0,12,1.86073,5066
0,12,0.756828,2273
0,16,0.00718629,20
0,16,7.89965,19412
0,16,0.528319,1150
0,16,1.25648,2104
0,16,3.07685,7362
0,24,4.17836,7028
0,24,1.44615,2494
0,24,2.02431,3319
0,24,10.2982,17841
0,24,5.61623,9629
0,32,3.48235,4422
0,32,1.15292,1539
0,32,0.723455,971
0,32,6.21906,8266
0,32,5.69014,7439
0,128,4.56906,1621
0,128,17.506,5884
0,128,2.19232,663
0,128,1.96175,578
0,128,23.823,7959
0,64,1.84196,1278
0,64,3.79393,2653
0,64,5.64717,3877
0,64,16.1318,11075
0,64,2.77135,1964
0,0,0.174977,2000
0,0,3.26649,43306
0,0,0.680047,8979
0,0,6.11504,76505
0,0,25.1538,308175
0,1,0.0912095,0
0,1,0.868769,7103
0,1,10.7542,82154
0,1,0.0776003,0
0,1,31.8331,240038
0,2,0.0667053,0
0,2,19.7398,152068
0,2,1.55925,11542
0,2,1.95641,13941
0,2,0.329696,3000
0,4,6.69752,47363
0,4,5.41022,37523
0,4,0.934443,6526
0,4,0.00267136,0
0,4,11.0477,69715
0,6,1.40879,4833
0,6,18.5037,69148
0,6,0.59049,1689
0,6,2.98839,9322
0,6,0.455119,1980
0,8,17.7673,46074
0,8,16.8583,44430
0,8,3.06733,7495
0,8,14.9072,39429
0,8,4.32372,10951
0,12,0.0887765,117
0,12,1.89283,5454
0,12,1.1389,3201
0,12,6.07553,17089
0,12,1.12097,2700
0,16,7.29535,17990
0,16,2.84885,6604
0,16,2.16463,5265
0,16,3.50883,8561
0,16,6.7158,15874
0,24,9.06599,15454
0,24,0.966638,1672
0,24,10.7646,17570
0,24,0.837555,1465
0,24,0.227638,0
0,32,12.8985,16712
0,32,9.48698,12615
0,32,2.63671,3306
0,32,2.74741,3694
0,32,6.8981,8817
0,128,-13128,4946487
0,128,-14967.9,4998044
0,128,9.08856,3197
0,128,3.86683,1281
0,128,5.19129,1762
0,128,18.7876,6048
0,128,15.4633,5182
0,128,3.00779,932
0,128,4.68891,1582
0,128,9.16017,3068
0,128,7.67115,2599
0,128,1.58619,381
0,64,12.7513,8773
0,64,30.6,20953
0,64,3.53488,2357
0,64,1.04922,748
0,64,7.58538,5040
0,64,10.834,7338
0,64,3.67262,2386
0,64,10.4986,7310
0,64,8.86134,6059
0,64,21.6651,14652
0,0,19.6364,238008
0,0,-62.7209,761515
0,0,10.803,133069
0,0,2.33753,26370
0,0,-64.2121,783782
0,0,16.5619,198551
0,0,9.06089,107878
0,0,3.71957,44076
0,0,23.7364,285212
0,0,3.91727,50192
0,1,72.4835,551490
0,1,0.95002,8472
0,1,5.08667,40286
0,1,3.86937,30208
0,1,0.132269,235
0,1,3.99153,30193
0,1,0.012787,28
0,1,-90.6799,730447
0,1,18.8602,154517
0,1,18.5256,141813
0,2,0.658164,5470
0,2,0.0561069,163
0,2,0.450776,3081
0,2,0.0203744,0
0,2,0.832603,5909
0,2,0.182867,1000
0,2,15.0489,115348
0,2,3.62789,25627
0,2,17.1541,129073
0,2,0.0319912,0
0,4,2.59816,18252
0,4,0.109901,0
0,4,0.0476076,35
0,4,0.0885267,667
0,4,7.83112,54138
0,4,0.424873,3088
0,4,0.00986921,0
0,4,7.87195,47436
0,4,27.0905,177457
0,4,1.75847,10860
0,6,0.285679,726
0,6,0.731826,2578
0,6,34.4966,175266
0,6,2.75521,12337
0,6,21.7643,97660
0,6,12.3891,46289
0,6,10.1805,37394
0,6,5.53936,18511
0,6,10.4172,36380
0,6,5.09292,18705
0,8,0.134693,165
0,8,0.655593,1844
0,8,1.12692,2753
0,8,0.0236626,0
0,8,0.324941,0
0,8,4.87396,13496
0,8,2.48157,7839
0,8,0.212273,123
0,8,5.09037,13438
0,8,1.4848,5705
0,12,19.5847,56780
0,12,5.70918,17264
0,12,0.215079,0
0,12,3.25857,9984
0,12,2.03726,6162
0,12,0.520324,1588
0,12,5.93751,17601
0,12,8.78185,25773
0,12,13.1017,36861
0,12,1.44124,4287
0,16,0.255308,81
0,16,0.874108,1710
0,16,1.29021,3119
0,16,0.637116,1562
0,16,3.5352,8836
0,16,0.786634,1960
0,16,0.555363,1031
0,16,0.296498,778
0,16,0.610646,1534
0,16,3.46736,8868
0,24,3.17681,5291
0,24,2.341,3781
0,24,0.932201,1311
0,24,4.42726,7578
0,24,13.2777,22497
0,24,21.058,35358
0,24,0.761181,1312
0,24,5.31311,8919
0,24,5.9397,10081
0,24,0.824533,991
0,32,2.26593,2512
0,32,10.539,13752
0,32,1.35516,1775
0,32,9.40211,12388
0,32,5.11113,6641
0,32,15.3295,20103
0,32,2.03325,2710
0,32,7.36208,9451
0,32,13.9227,18176
0,32,10.5526,13657
0,128,2.7079,1021
0,128,10.707,3583
0,128,12.621,4311
0,128,-2626.62,927406
0,128,-2768.21,1000000
0,128,5.0431,1835
0,128,19.9248,6639
0,128,1.34638,361
0,128,6.95494,2252
0,128,8.73904,2997
0,128,32.0212,10374
0,128,15.0473,5010
0,128,13.1746,4348
0,128,7.46687,2519
0,128,22.0264,7287
0,64,18.4126,11707
0,64,21.3023,14829
0,64,0.856093,488
0,64,3.61597,2405
0,64,2.52751,1065
0,64,1.91569,1302
0,64,0.679935,366
0,64,0.88858,639
0,64,3.64661,1987
0,64,9.50722,5792
0,0,1.04406,13287
0,0,-61.6626,747838
0,0,36.8412,450824
0,0,-65.6713,814775
0,0,37.5214,464335
0,0,11.403,141895
0,0,6.62116,76644
0,0,8.65694,107228
0,0,0.309594,4000
0,0,0.0374343,97
0,1,66.8466,527690
0,1,13.81,110812
0,1,63.1417,503338
0,1,3.65726,29927
0,1,-96.3056,760971
0,1,2.5532,20372
0,1,0.15709,1000
0,1,12.9454,98196
0,1,0.333473,2520
0,1,-95.4708,791425
0,2,10.0353,71030
0,2,0.513118,4101
0,2,0.562463,4042
0,2,3.84681,29210
0,2,13.7265,108887
0,2,2.13823,16598
0,2,21.3049,161173
0,2,65.8645,493938
0,2,2.53167,18405
0,2,4.30739,32693
0,4,0.243661,1477
0,4,0.118319,0
0,4,2.1021,12542
0,4,0.264285,1000
0,4,0.213777,1000
0,4,0.178211,1000
0,4,6.82194,42421
0,4,5.23157,36152
0,4,18.1891,120674
0,4,8.01048,50266
0,6,29.7984,116195
0,6,2.21276,11573
0,6,8.39922,44954
0,6,1.08188,5538
0,6,0.521672,2313
0,6,10.6987,45058
0,6,1.24315,5954
0,6,4.0516,15681
0,6,0.159835,591
0,6,0.443129,1306
0,8,0.2776,922
0,8,2.07125,6203
0,8,1.76058,5137
0,8,7.09343,20857
0,8,16.1781,51933
0,8,8.01309,24474
0,8,2.64366,6866
0,8,0.0545379,95
0,8,29.1631,82058
0,8,7.88071,22075
0,12,0.489563,1306
0,12,9.33574,27949
0,12,14.6504,42715
0,12,4.1269,12173
0,12,0.458806,863
0,12,9.9534,28906
0,12,5.19133,15767
0,12,0.256501,780
0,12,0.64063,1616
0,12,11.8245,34270
0,16,0.118404,35
0,16,0.469848,833
0,16,17.3699,42720
0,16,10.4588,26602
0,16,3.05995,7347
0,16,1.32122,3287
0,16,12.7069,31318
0,16,1.36685,2853
0,128,2.87702,1036
0,128,3.49989,1222
0,128,3.09604,941
0,128,2.92029,877
0,128,6.16525,1966
0,128,7.07084,2370
0,128,3.7527,1195
0,128,5.84906,2002
0,128,0.956145,356
0,128,4.92816,1577
0,64,2.0567,686
0,64,10.6047,6932
0,64,1.73526,1218
0,64,12.7598,8810
0,64,0.791222,510
0,64,3.7866,2625
0,64,11.6544,7890
0,64,1.88694,1239
0,64,4.85592,3324
0,64,7.84378,5209
0,0,2.45442,29922
0,0,0.0651226,165
0,0,14.0488,175711
0,0,0.818527,9993
0,0,12.6802,154634
0,0,9.1388,106692
0,0,4.64611,57894
0,0,-61.2674,733712
0,0,7.87122,94248
0,0,34.3309,412078
0,1,28.9053,231906
0,1,15.1173,118019
0,1,39.9058,316162
0,1,9.31973,72369
0,1,2.23406,19831
0,1,38.8341,304314
0,1,0.141436,916
0,1,35.8481,268319
0,1,2.28948,19012
0,1,14.5373,122443
0,2,0.00972995,0
0,2,0.295239,1473
0,2,19.2317,142868
0,2,8.14817,57612
0,2,20.6529,155028
0,2,0.00154528,0
0,2,0.191473,1239
0,2,9.25349,67504
0,2,13.2857,95658
0,2,0.166933,1063
0,4,0.00822011,0
0,4,0.0792241,62
0,4,13.1467,82335
0,4,5.61564,36046
0,4,69.5675,457760
0,4,8.35766,52710
0,4,1.1237,6660
0,4,0.294907,1000
0,4,0.318367,2000
0,4,5.93049,39746
0,6,19.6775,88349
0,6,11.4662,53389
0,6,0.0144976,0
0,6,15.0106,59040
0,6,3.32789,16779
0,6,2.07951,9721
0,6,17.1248,68140
0,6,0.929601,5077
0,6,10.7037,49125
0,6,0.564782,3051
0,8,11.1516,33513
0,8,0.283896,903
0,8,5.35133,15495
0,8,0.032491,57
0,8,0.0116501,0
0,8,0.372195,1115
0,8,13.1609,37189
0,8,8.75383,25713
0,8,7.2324,19627
0,8,1.92265,5556
0,12,0.774069,1868
0,12,28.6953,82480
0,12,5.46451,15906
0,12,3.92571,11795
0,12,2.64669,7897
0,12,2.34863,6961
0,12,4.79373,14361
0,12,5.60586,17037
0,12,5.78665,17734
0,12,2.16225,6511
0,16,10.523,25963
0,16,9.53311,23256
0,16,2.47125,6033
0,16,0.467538,1172
0,16,0.0293169,0
0,16,0.75811,1265
0,16,2.09464,4649
0,16,3.90698,9909
0,16,1.6497,4038
0,16,0.70137,1338
0,24,5.64342,9275
0,24,2.70568,4507
0,24,1.17929,2066
0,24,0.765949,1000
0,24,0.817763,1119
0,24,5.94308,9874
0,24,3.53038,5747
0,24,0.805355,761
0,24,0.310218,471
0,24,4.09089,6975
0,32,1.19981,1470
0,32,5.65983,7313
0,32,11.6258,15524
0,32,0.732785,982
0,32,6.89636,8711
0,32,2.07827,2484
0,32,5.01534,6408
0,32,0.391356,148
0,32,4.18841,5169
0,32,7.06331,9067
0,128,16.5496,5807
0,128,22.6764,7565
0,128,34.2199,11297
0,128,5.16717,1727
0,128,8.00188,2694
0,128,2.41143,866
0,128,44.3636,15383
0,128,9.63031,3116
0,128,10.3584,3445
0,128,2.39113,406
0,128,3.5171,1173
0,128,31.0229,10294
0,128,12.4301,4157
0,128,3.69919,1090
0,128,6.32223,2109
0,128,16.113,5369
0,64,9.02344,6149
0,64,1.84633,1154
0,64,1.06023,594
0,64,1.36982,496
0,64,0.974493,698
0,64,4.59398,3143
0,64,1.33818,664
0,64,8.26998,5625
0,64,3.62422,2375
0,64,3.28627,2195
0,0,2.35398,30191
0,0,9.4183,113530
0,0,0.223941,2388
0,0,0.477737,6667
0,0,-62.6454,761981
0,0,-63.6604,788051
0,0,14.3022,174087
0,0,0.0212311,0
0,0,4.40501,54517
0,0,6.17442,73398
0,1,47.3363,368193
0,1,25.7805,206974
0,1,10.5675,85205
0,1,0.333443,2000
0,1,2.92595,26110
0,1,44.9505,355844
0,1,0.0123272,0
0,1,20.5444,167336
0,1,0.781902,6678
0,1,42.8822,360480
0,2,0.31633,2000
0,2,10.4196,78056
0,2,0.62225,4387
0,2,5.55019,43112
0,2,5.81717,41091
0,2,1.89061,17515
0,2,20.9736,160526
0,2,10.7334,82772
0,2,5.74979,43393
0,2,0.228318,1640
0,4,8.19669,52943
0,4,0.856037,4772
0,4,0.0388333,35
0,4,4.65781,28696
0,4,0.0508782,65
0,4,0.290682,1345
0,4,22.7198,150023
0,4,24.2086,158079
0,4,0.39137,2607
0,4,0.558951,3339
0,6,0.823536,4144
0,6,0.103377,185
0,6,2.28876,12401
0,6,0.513639,1922
0,6,1.56655,7234
0,6,0.39355,2106
0,6,35.5888,135546
0,6,5.1012,27258
0,6,2.15158,7231
0,6,1.47228,8419
0,8,1.3204,3605
0,8,141.264,423998
0,8,0.223764,0
0,8,0.914886,2810
0,8,3.09011,9079
0,8,5.4154,14521
0,8,1.8321,6211
0,8,1.67842,4192
0,8,1.49171,4573
0,8,2.43305,6864
0,12,0.409767,1000
0,12,0.0804886,0
0,12,33.3195,95012
0,12,7.78591,22838
0,12,0.393044,1212
0,12,0.69845,1585
0,12,0.965833,2942
0,12,5.59364,17181
0,12,6.68822,19915
0,12,6.56224,19223
0,16,0.718174,1764
0,16,0.313973,703
0,16,5.84039,13849
0,16,5.09329,12934
0,16,3.00321,7123
0,16,1.15352,2867
0,16,16.5322,41228
0,16,0.984093,1849
0,16,12.4302,31055
0,16,1.83478,4408
0,24,1.78756,2953
0,24,3.00193,4877
0,24,8.18004,13866
0,24,1.79805,2795
0,24,5.11664,8556
0,24,5.23385,8713
0,24,3.11363,5357
0,24,8.62535,14480
0,24,4.98117,8268
0,24,1.12383,1900
0,32,0.449334,341
0,32,21.2665,29281
0,32,6.29015,8258
0,32,1.99757,2407
0,32,4.45127,5829
0,32,1.83115,2220
0,32,8.39842,11069
0,128,5.6973,1805
0,128,1.62392,469
0,128,0.139974,0
0,128,8.19072,2888
0,128,3.29026,1095
0,128,13.694,4573
0,128,0.126644,0
0,128,4.99454,1629
0,128,45.7825,15082
0,128,1.56783,464
0,128,5.57991,1887
0,128,10.7244,3599
0,128,20.7633,7038
0,128,1.496,409
0,128,1.94877,468
0,128,7.34563,2536
0,128,15.7427,5203
0,64,3.45846,2368
0,64,0.361821,177
0,64,0.00273122,0
0,128,4.20187,1418
0,128,2.33597,823
0,128,6.57181,2277
0,64,52.8542,36140
0,0,20.049,240787
0,1,0.637176,4402
0,2,2.29448,17933
0,4,14.309,93665
0,6,16.2639,80283
0,8,5.23319,15579
0,12,6.58895,19708
0,16,9.45337,23122
0,24,2.06654,3197
0,32,5.8867,7011
0,128,25.4034,8880
0,64,3.38666,2312
0,0,-63.0983,758861
0,1,33.6113,259814
0,2,0.0651266,0
0,4,0.327502,967
0,6,5.47909,27747
0,8,1.61542,4999
0,12,1.31629,3472
0,16,0.0585222,44
0,24,0.584575,719
0,32,0.820274,1071
0,128,187.546,65301
0,64,16.4556,10214
0,0,0.0143646,0
0,1,1.8556,16497
0,2,57.1106,424339
0,4,0.872523,4533
0,6,10.9668,59810
0,8,72.4191,212593
0,12,0.819405,2027
0,16,0.98124,2390
0,24,1.50562,2538
0,32,5.28274,6934
0,128,25.299,8637
0,64,6.90068,4648
0,0,21.293,263670
0,1,23.9472,206841
0,2,0.19627,1000
0,4,0.465014,2000
0,6,3.32725,16743
0,8,43.7937,122773
0,12,8.41811,24778
0,16,1.1788,2861
0,24,0.117457,0
0,32,9.89057,12547
0,128,11.9969,4241
0,64,3.96427,2679
0,0,0.507947,6000
0,1,0.24088,2000
0,2,0.154528,761
0,4,0.0280442,0
0,6,0.796936,4318
0,8,6.50199,19678
0,12,42.0292,118931
0,16,6.30603,16056
0,24,9.56861,16333
0,32,3.29758,4190
0,128,3.98399,1425
0,64,2.49246,1577
0,0,12.4517,156714
0,1,0.709631,6000
0,2,25.7185,187994
0,4,14.5261,93697
0,6,2.89458,14525
0,8,0.110461,0
0,12,0.627976,1492
0,16,0.24415,78
0,24,2.83247,4914
0,32,0.119705,96
0,128,4.29381,1574
0,64,1.83757,1267
0,0,20.581,253349
0,1,23.9182,189716
0,2,31.2031,224258
0,4,1.10264,6829
0,6,15.2556,56847
0,8,7.52074,25452
0,12,2.42133,7477
0,16,1.57312,3117
0,24,2.09658,3557
0,32,3.91613,4975
0,128,3.4086,1243
0,64,2.41798,1594
0,0,0.506673,6010
0,1,0.0020271,0
0,2,7.06727,54485
0,4,4.53768,29938
0,6,8.19283,30137
0,8,0.833336,2529
0,12,14.1202,40642
0,16,2.0049,5042
0,24,1.31884,1917
0,32,0.919754,1220
0,128,24.7158,8666
0,64,4.0069,2754
0,0,16.6047,213757
0,1,9.81824,87340
0,2,0.437484,3000
0,4,0.0576289,385
0,6,16.6839,70179
0,8,38.6517,114655
0,12,0.110787,205
0,16,7.71954,18818
0,24,1.06615,1853
0,32,4.45357,5910
0,128,16.2046,5614
0,64,8.28901,5753
0,0,0.781222,9822
0,1,2.83361,23985
0,2,11.3895,85864
0,4,0.743657,4530
0,6,16.9818,66198
0,8,13.2899,36656
0,12,5.79764,17592
0,16,0.718915,1845
0,24,5.06266,8543
0,32,1.80161,2271
0,128,7.79322,2799
0,64,0.0939193,0
0,0,0.701853,8346
0,1,73.3136,598181
0,2,2.47155,19616
0,4,11.0817,72650
0,6,5.57572,22461
0,8,0.27011,830
0,12,2.79491,8669
0,16,0.814989,1410
0,24,18.7115,31890
0,32,1.29732,1350
0,128,18.2228,5887
0,64,3.45334,2327
0,0,46.6731,578335
0,1,97.5877,774342
0,2,2.75508,19750
0,4,11.9792,76726
0,6,2.86512,15573
0,8,10.6873,29154
0,12,1.8186,5768
0,16,0.298148,216
0,24,1.25072,1359
0,32,0.54353,732
0,128,18.8699,6636
0,64,3.51041,2408
0,0,21.1655,258178
0,1,0.0740732,348
0,2,4.79859,38545
0,4,4.29807,27750
0,6,0.181666,0
0,8,53.5431,152916
0,12,8.34562,24696
0,16,2.1075,5408
0,24,0.716944,1247
0,32,0.527279,381
0,128,0.201824,0
0,64,2.59315,1798
0,0,0.0616371,0
0,1,0.84229,7575
0,2,0.202281,1000
0,4,15.1187,99603
0,6,0.759286,3796
0,8,1.26993,4617
0,12,28.6503,82032
0,16,15.2335,38087
0,24,1.63233,2770
0,32,0.0719707,0
0,128,8.73101,3064
0,64,6.36616,4113
0,0,-59.7455,708341
0,1,2.94962,32956
0,2,0.1353,1065
0,4,0.0203189,0
0,6,267.042,1128970
0,8,0.124519,438
0,12,1.50409,4106
0,16,0.309736,0
0,24,0.515264,605
0,32,3.22189,4241
0,128,5.54304,1989
0,64,3.08381,1885
0,0,-62.9281,782136
0,1,67.8531,530242
0,2,0.7541,5775
0,4,20.0814,136514
0,6,11.3188,56349
0,8,0.725823,3240
0,12,3.01856,9417
0,16,22.1959,55095
0,24,1.10627,1875
0,32,1.34199,1762
0,128,3.12335,1133
0,64,16.517,11221
0,0,4.79878,56418
0,1,0.057143,130
0,2,13.9238,100871
0,4,0.0626053,346
0,6,11.2631,49814
0,8,1.52434,5901
0,12,11.1263,33136
0,16,0.273664,0
0,24,6.49693,11202
0,32,4.86566,6306
0,128,5.58458,1997
0,64,9.92484,6623
0,0,0.0310964,35
0,1,9.07157,75349
0,2,10.3349,82032
0,4,2.82969,18004
0,6,10.3961,44522
0,8,0.252043,368
0,12,4.79191,14474
0,16,0.572501,1408
0,24,0.326477,600
0,32,3.48424,4640
0,128,2.58904,910
0,64,33.8216,22831
0,0,10.3641,128400
0,1,0.475946,4000
0,2,0.489003,3730
0,4,1.85678,12049
0,6,4.35266,23389
0,8,1.2581,5460
0,12,10.1579,29396
0,16,3.18931,7648
0,24,3.03471,5156
0,32,14.5651,19013
0,128,5.28498,1837
0,64,1.7397,1185
0,0,30.7126,374123
0,1,0.0695494,418
0,2,8.75007,61114
0,4,15.1,95187
0,6,2.22942,11760
0,8,24.611,72812
0,12,0.49655,1415
0,16,34.9948,88708
0,24,6.37634,9804
0,32,5.63169,6996
0,128,6.49915,2179
0,64,1.85661,1137
0,0,6.68945,78781
0,1,-97.4719,761129
0,2,0.202349,1000
0,4,0.721939,4234
0,6,0.174814,0
0,8,1.64064,6283
0,12,0.00400056,0
0,16,1.51192,3679
0,24,4.64003,7972
0,32,2.30385,3090
0,128,1.40655,462
0,64,11.6764,7938
0,0,1.0667,14100
0,1,0.29527,2606
0,2,3.44262,25279
0,4,1.23442,7030
0,6,4.92322,26521
0,8,14.4658,43236
0,12,20.2641,58915
0,16,0.128605,0
0,24,3.93363,6438
0,32,0.580586,517
0,128,6.71919,2213
0,64,4.69125,2703
0,0,0.196053,2151
0,1,12.3796,96824
0,2,0.0208078,0
0,4,14.2361,94407
0,6,0.216731,999
0,8,0.792487,3421
0,12,1.76511,5399
0,16,7.93012,19603
0,24,0.343052,620
0,32,9.39088,12276
0,128,33.7656,11850
0,64,1.63619,643
0,0,17.2728,214930
0,1,33.3299,256300
0,2,24.4484,194283
0,4,0.178887,701
0,6,40.4741,192539
0,8,8.39656,26358
0,12,10.8839,32516
0,16,28.2598,69348
0,24,1.04301,1713
0,32,1.39313,1822
0,128,0.0374522,0
0,128,0.737729,0
0,64,1.40541,990
0,0,16.3168,204920
0,1,70.2516,563504
0,2,35.9701,279564
0,4,10.1319,63759
0,6,8.51695,37362
0,8,5.8198,19739
0,12,13.9604,40499
0,16,15.9424,39534
0,24,4.67179,8097
0,32,0.695011,926
0,128,7.88404,2799
0,64,11.8615,7958
0,0,27.1035,326991
0,1,72.4502,574372
0,2,36.477,275109
0,4,7.69548,46571
0,6,1.90333,7081
0,8,17.3179,50669
0,12,0.136646,64
0,16,23.6531,58824
0,24,11.7245,19613
0,32,4.27266,5634
0,128,0.460198,122
0,128,6.00419,2120
0,64,3.97977,2592
0,0,2.06693,24356
0,1,54.6424,431144
0,2,2.02704,15392
0,4,2.64029,17640
0,6,3.26574,12944
0,8,3.24111,8872
0,12,6.28121,18425
0,16,6.25921,15240
0,24,0.669298,1148
0,32,2.3355,3104
0,128,10.7467,3830
0,64,1.82722,928
0,0,0.0174114,0
0,1,6.64441,52525
0,2,0.321052,2459
0,4,2.63282,13925
0,6,0.100731,0
0,8,67.576,180039
0,12,1.02923,2369
0,16,3.27175,8096
0,24,1.42731,2118
0,32,1.83471,2301
0,128,9.12984,3239
0,64,-1263.41,946075
0,0,-60.7413,998093
0,1,-87.5151,1000000
0,2,-473.866,5000000
0,4,-296.921,2500000
0,6,-515.159,1934000
0,8,-549.312,1666000
0,12,-503.242,1394000
0,16,-464.609,1250000
0,24,-580.847,1090000
0,32,-699.618,1000000
0,128,8.99259,3100
0,64,1.53726,957
0,0,0.484782,5586
0,1,-95.7793,737843
0,2,2.27549,20286
0,4,0.480396,2000
0,6,1.77666,6645
0,8,8.83233,27262
0,12,0.621946,1816
0,16,0.746954,1830
0,24,0.15366,151
0,32,0.218899,302
0,128,9.66427,3354
0,64,2.40578,1322
0,0,-64.0545,774541
0,1,33.754,262844
0,2,7.94827,55741
0,4,5.51863,34491
0,6,1.40765,4005
0,8,15.0007,38519
0,12,8.55726,25086
0,16,4.21336,10533
0,24,1.00466,1632
0,32,4.89488,6403
0,128,0.993995,416
0,64,2.05119,1000
0,0,44.3868,549259
0,1,10.7767,87198
0,2,1.83202,14348
0,4,0.687708,3845
0,6,2.09658,11692
0,8,1.07451,2148
0,12,2.46021,7219
0,16,0.00093413,0
0,128,20.1237,6859
0,64,0.572163,428
0,0,21.2324,257725
0,1,6.59207,48995
0,2,0.115999,0
0,4,6.93189,43720
0,6,13.4172,54941
0,8,8.89405,23041
0,12,5.70702,16480
0,16,1.76923,4431
0,24,4.28571,7138
0,32,1.14054,1492
0,128,4.014,1468
0,64,3.98092,2523
0,0,45.4472,571161
0,1,24.9239,199573
0,2,24.5099,179191
0,4,0.575604,2048
0,6,2.24356,8469
0,8,7.31765,19890
0,12,2.1733,6611
0,16,0.566002,1150
0,24,3.371,5716
0,32,1.18437,957
0,128,0.562317,97
0,64,14.7394,9912
0,0,-67.2104,837249
0,1,1.28707,10922
0,2,6.3446,50782
0,4,1.22915,7296
0,6,0.544478,1731
0,8,1.03854,2819
0,12,7.30263,21343
0,16,9.62757,23723
0,24,6.30043,10812
0,32,1.33003,1703
0,128,10.1892,3636
0,64,3.65576,2573
0,0,0.0694364,0
0,1,40.0175,313358
0,2,14.9479,114405
0,4,5.96308,40448
0,6,0.265954,0
0,8,14.018,35765
0,12,12.2504,34094
0,16,0.523664,891
0,24,0.200833,22
0,32,3.20899,4264
0,128,5.48374,1922
0,64,1.28541,623
0,0,11.6,137081
0,1,18.0868,142118
0,2,0.00754464,0
0,4,2.71841,12509
0,6,0.352658,933
0,8,4.68212,12498
0,12,0.0487464,0
0,16,7.94043,19322
0,24,21.0004,36006
0,32,1.56495,1975
0,128,24.0368,8252
0,64,4.52292,3026
0,0,0.869695,10569
0,1,10.4558,84380
0,2,36.5399,267613
0,4,0.58158,3664
0,6,2.02093,7299
0,8,1.42925,3778
0,12,2.63426,7575
0,16,0.100964,0
0,24,3.46913,5927
0,32,1.25388,1551
0,128,4.84053,1650
0,64,7.46446,4778
0,0,-65.7332,797344
0,1,0.428164,3794
0,2,36.081,273072
0,4,11.881,83822
0,6,5.76194,20152
0,8,0.0747663,95
0,12,1.31931,3808
0,16,3.29603,8128
0,24,1.40442,2446
0,32,0.0448677,37
0,128,0.142841,0
0,64,3.82372,2682
0,0,15.5135,189239
0,1,0.0992339,0
0,2,1.20217,8220
0,4,3.47776,20072
0,6,6.81922,31178
0,8,0.00791951,0
